N1442	N7015	0	2	1577	0.00%
N1442	N5279	0	2	1661	0.00%
N1442	N5298	0	2	1744	0.00%
N1442	N5303	0	2	1797	0.00%
N1442	N640	0	2	1803	0.00%
N1442	N5295	0	2	1828	0.00%
N1442	N7361	0	2	1836	0.00%
N1442	N6802	0	2	1840	0.00%
N1442	N6764	0	2	1846	0.00%
N1442	N5299	0	2	1857	0.00%
N1442	N5297	0	2	1860	0.00%
N1442	N988	0	2	1887	0.00%
N1442	N6836	0	2	1957	0.00%
N1442	N5604	0	2	1980	0.00%
N1442	N5278	0	2	2041	0.00%
N1442	N6964	0	2	2094	0.00%
N1442	N1168	0	2	2210	0.00%
N1442	N53	0	2	2341	0.00%
N1442	N6829	0	2	2367	0.00%
N1442	N7034	0	2	2448	0.00%
N1442	N7090	0	2	2480	0.00%
N1442	N7318	0	2	2494	0.00%
N1442	N7122	0	2	2579	0.00%
N1442	N3387	0	2	2678	0.00%
N1442	N2702	0	2	2803	0.00%
N1442	N7487	0	2	2831	0.00%
N1442	N1330	0	2	2846	0.00%
N1442	N3441	0	2	2903	0.00%
N1442	N6990	0	2	2922	0.00%
N1442	N6854	0	2	3068	0.00%
N1442	N6838	0	2	3107	0.00%
N1442	N7217	0	2	3232	0.00%
N1442	N7743	0	2	3239	0.00%
N1442	N7421	0	2	3466	0.00%
N1442	N1608	0	2	3498	0.00%
N1442	N5216	0	2	3579	0.00%
N1442	N8524	0	2	3803	0.00%
N1442	N6851	0	2	3900	0.00%
N1442	N851	0	2	4113	0.00%
N1442	N6850	0	2	4438	0.00%
N1442	N2412	2	2	4539	100.00%
N1442	N6810	0	2	4851	0.00%
N1442	N6777	0	2	5006	0.00%
N1442	N6405	0	2	5041	0.00%
N1442	N6769	0	2	5084	0.00%
N1442	N8526	0	2	6270	0.00%
N1442	N1712	0	2	6472	0.00%
N1442	N5606	0	2	6566	0.00%
N1442	N1594	0	2	7830	0.00%
N1442	N2564	0	2	7832	0.00%
N1442	N2600	0	2	7911	0.00%
N1442	N7281	0	2	8445	0.00%
N1442	N5854	0	2	9921	0.00%
N1442	N6866	0	2	10940	0.00%
N1442	N6953	0	2	11279	0.00%
N1442	N2147	0	2	11888	0.00%
N1442	N7797	0	2	11921	0.00%
N1442	N6277	0	2	12483	0.00%
N1442	N6275	0	2	12830	0.00%
N1442	N834	0	2	13677	0.00%
N1442	N1844	0	2	13726	0.00%
N1442	N6967	0	2	13768	0.00%
N1442	N4376	0	2	13869	0.00%
N1442	N7184	0	2	14293	0.00%
N1442	N6905	0	2	14314	0.00%
N1442	N4668	0	2	14355	0.00%
N1442	N7026	0	2	14704	0.00%
N1442	N6883	0	2	23734	0.00%
N1442	N6842	0	2	25186	0.00%
N4528	N8513	0	2	2	0.00%
N4528	N3945	0	2	3	0.00%
N4528	N307	0	2	5	0.00%
N4528	N6337	0	2	5	0.00%
N4528	N7915	0	2	5	0.00%
N4528	N8439	0	2	7	0.00%
N4528	N304	0	2	8	0.00%
N4528	N1015	0	2	11	0.00%
N4528	N6660	0	2	11	0.00%
N4528	N4276	0	2	13	0.00%
N4528	N4289	0	2	13	0.00%
N4528	N6383	0	2	13	0.00%
N4528	N6731	0	2	15	0.00%
N4528	N3146	0	2	16	0.00%
N4528	N2370	0	2	17	0.00%
N4528	N3900	0	2	17	0.00%
N4528	N8460	0	2	17	0.00%
N4528	N8390	0	2	19	0.00%
N4528	N1101	0	2	20	0.00%
N4528	N2368	0	2	20	0.00%
N4528	N2469	0	2	21	0.00%
N4528	N4498	0	2	23	0.00%
N4528	N1069	0	2	24	0.00%
N4528	N2683	0	2	24	0.00%
N4528	N8484	0	2	25	0.00%
N4528	N1172	0	2	26	0.00%
N4528	N6872	0	2	26	0.00%
N4528	N5975	0	2	27	0.00%
N4528	N2129	0	2	30	0.00%
N4528	N1287	0	2	32	0.00%
N4528	N6788	0	2	32	0.00%
N4528	N6415	0	2	33	0.00%
N4528	N1591	0	2	35	0.00%
N4528	N2472	0	2	35	0.00%
N4528	N6575	0	2	36	0.00%
N4528	N1366	0	2	37	0.00%
N4528	N6419	0	2	37	0.00%
N4528	N6839	0	2	40	0.00%
N4528	N4681	0	2	41	0.00%
N4528	N6874	0	2	42	0.00%
N4528	N4434	0	2	43	0.00%
N4528	N5693	0	2	43	0.00%
N4528	N1784	0	2	47	0.00%
N4528	N6831	0	2	49	0.00%
N4528	N7295	0	2	49	0.00%
N4528	N1592	0	2	50	0.00%
N4528	N6274	0	2	50	0.00%
N4528	N7290	0	2	50	0.00%
N4528	N305	0	2	51	0.00%
N4528	N7101	0	2	51	0.00%
N4528	N6279	0	2	55	0.00%
N4528	N1752	0	2	56	0.00%
N4528	N4012	0	2	57	0.00%
N4528	N1839	0	2	58	0.00%
N4528	N4596	0	2	63	0.00%
N4528	N8391	0	2	64	0.00%
N4528	N2110	0	2	66	0.00%
N4528	N1027	0	2	76	0.00%
N4528	N7289	0	2	81	0.00%
N4528	N7074	0	2	82	0.00%
N4528	N908	0	2	89	0.00%
N4528	N6914	0	2	93	0.00%
N4528	N1944	0	2	96	0.00%
N4528	N6492	0	2	109	0.00%
N4528	N2707	0	2	110	0.00%
N4528	N1020	0	2	115	0.00%
N4528	N1710	0	2	123	0.00%
N4528	N176	0	2	124	0.00%
N4528	N6283	0	2	127	0.00%
N4528	N4736	0	2	128	0.00%
N4528	N8289	0	2	131	0.00%
N4528	N6892	0	2	134	0.00%
N4528	N1611	0	2	141	0.00%
N4528	N6856	0	2	143	0.00%
N4528	N1492	0	2	144	0.00%
N4528	N1613	0	2	153	0.00%
N4528	N6915	0	2	155	0.00%
N4528	N1802	0	2	157	0.00%
N4528	N8559	0	2	173	0.00%
N4528	N1024	0	2	181	0.00%
N4528	N8490	0	2	185	0.00%
N4528	N7355	0	2	190	0.00%
N4528	N8461	0	2	190	0.00%
N4528	N8116	0	2	191	0.00%
N4528	N2259	0	2	199	0.00%
N4528	N4529	2	2	199	100.00%
N4528	N8525	0	2	199	0.00%
N4528	N254	0	2	200	0.00%
N4528	N7199	0	2	202	0.00%
N4528	N2639	0	2	205	0.00%
N4528	N1022	0	2	208	0.00%
N4528	N1593	0	2	228	0.00%
N4528	N6891	0	2	230	0.00%
N4528	N6414	0	2	235	0.00%
N4528	N3408	0	2	245	0.00%
N4528	N6835	0	2	250	0.00%
N4528	N2995	0	2	283	0.00%
N4528	N7292	0	2	284	0.00%
N4528	N2128	0	2	296	0.00%
N4528	N6973	0	2	307	0.00%
N4528	N8360	0	2	313	0.00%
N4528	N7067	0	2	319	0.00%
N4528	N219	0	2	363	0.00%
N4528	N4919	0	2	382	0.00%
N4528	N7188	0	2	386	0.00%
N4528	N532	0	2	388	0.00%
N4528	N6933	0	2	401	0.00%
N4528	N7147	0	2	406	0.00%
N4528	N6931	0	2	409	0.00%
N4528	N1595	0	2	411	0.00%
N4528	N1204	0	2	458	0.00%
N4528	N7291	0	2	486	0.00%
N4528	N736	0	2	529	0.00%
N4528	N6661	0	2	554	0.00%
N4528	N6662	0	2	557	0.00%
N4528	N6663	0	2	557	0.00%
N4528	N1026	0	2	599	0.00%
N4528	N7231	0	2	679	0.00%
N4528	N858	0	2	708	0.00%
N4528	N930	0	2	718	0.00%
N4528	N7683	0	2	733	0.00%
N4528	N7178	0	2	758	0.00%
N4528	N989	0	2	782	0.00%
N4528	N6540	0	2	795	0.00%
N4528	N817	0	2	802	0.00%
N4528	N5296	0	2	808	0.00%
N4528	N450	0	2	840	0.00%
N4528	N322	0	2	867	0.00%
N4528	N7525	0	2	890	0.00%
N4528	N843	0	2	903	0.00%
N4528	N1189	0	2	950	0.00%
N4528	N5375	0	2	953	0.00%
N4528	N5374	0	2	961	0.00%
N4528	N3009	0	2	988	0.00%
N4528	N6713	0	2	988	0.00%
N4528	N7023	0	2	1004	0.00%
N4528	N915	0	2	1005	0.00%
N4528	N3532	0	2	1065	0.00%
N4528	N6404	0	2	1463	0.00%
N4528	N7015	0	2	1577	0.00%
N4528	N5279	0	2	1661	0.00%
N4528	N5298	0	2	1744	0.00%
N4528	N5303	0	2	1797	0.00%
N4528	N640	0	2	1803	0.00%
N4528	N5295	0	2	1828	0.00%
N4528	N7361	0	2	1836	0.00%
N4528	N6802	0	2	1840	0.00%
N4528	N6764	0	2	1846	0.00%
N4528	N5299	0	2	1857	0.00%
N4528	N5297	0	2	1860	0.00%
N4528	N988	0	2	1887	0.00%
N4528	N6836	0	2	1957	0.00%
N4528	N5604	0	2	1980	0.00%
N4528	N5278	0	2	2041	0.00%
N4528	N6964	0	2	2094	0.00%
N4528	N1168	0	2	2210	0.00%
N4528	N53	0	2	2341	0.00%
N4528	N6829	0	2	2367	0.00%
N4528	N7034	0	2	2448	0.00%
N4528	N7090	0	2	2480	0.00%
N4528	N7318	0	2	2494	0.00%
N4528	N7122	0	2	2579	0.00%
N4528	N3387	0	2	2678	0.00%
N4528	N2702	0	2	2803	0.00%
N4528	N7487	0	2	2831	0.00%
N4528	N1330	0	2	2846	0.00%
N4528	N3441	0	2	2903	0.00%
N4528	N6990	0	2	2922	0.00%
N4528	N6854	0	2	3068	0.00%
N4528	N6838	0	2	3107	0.00%
N4528	N7217	0	2	3232	0.00%
N4528	N7743	0	2	3239	0.00%
N4528	N7421	0	2	3466	0.00%
N4528	N1608	0	2	3498	0.00%
N4528	N5216	0	2	3579	0.00%
N4528	N8524	0	2	3803	0.00%
N4528	N6851	0	2	3900	0.00%
N4528	N851	0	2	4113	0.00%
N4528	N6850	0	2	4438	0.00%
N4528	N2412	0	2	4539	0.00%
N4528	N6810	0	2	4851	0.00%
N4528	N6777	0	2	5006	0.00%
N4528	N6405	0	2	5041	0.00%
N4528	N6769	0	2	5084	0.00%
N4528	N8526	0	2	6270	0.00%
N4528	N1712	0	2	6472	0.00%
N4528	N5606	0	2	6566	0.00%
N4528	N1594	0	2	7830	0.00%
N4528	N2564	0	2	7832	0.00%
N4528	N2600	0	2	7911	0.00%
N4528	N7281	0	2	8445	0.00%
N4528	N5854	0	2	9921	0.00%
N4528	N6866	0	2	10940	0.00%
N4528	N6953	0	2	11279	0.00%
N4528	N2147	0	2	11888	0.00%
N4528	N7797	0	2	11921	0.00%
N4528	N6277	0	2	12483	0.00%
N4528	N6275	0	2	12830	0.00%
N4528	N834	0	2	13677	0.00%
N4528	N1844	0	2	13726	0.00%
N4528	N6967	0	2	13768	0.00%
N4528	N4376	0	2	13869	0.00%
N4528	N7184	0	2	14293	0.00%
N4528	N6905	0	2	14314	0.00%
N4528	N4668	0	2	14355	0.00%
N4528	N7026	0	2	14704	0.00%
N4528	N6883	0	2	23734	0.00%
N4528	N6842	0	2	25186	0.00%
N8513	N3945	0	2	3	0.00%
N8513	N307	0	2	5	0.00%
N8513	N6337	0	2	5	0.00%
N8513	N7915	0	2	5	0.00%
N8513	N8439	0	2	7	0.00%
N8513	N304	0	2	8	0.00%
N8513	N1015	0	2	11	0.00%
N8513	N6660	0	2	11	0.00%
N8513	N4276	0	2	13	0.00%
N8513	N4289	0	2	13	0.00%
N8513	N6383	0	2	13	0.00%
N8513	N6731	0	2	15	0.00%
N8513	N3146	0	2	16	0.00%
N8513	N2370	0	2	17	0.00%
N8513	N3900	0	2	17	0.00%
N8513	N8460	0	2	17	0.00%
N8513	N8390	0	2	19	0.00%
N8513	N1101	0	2	20	0.00%
N8513	N2368	0	2	20	0.00%
N8513	N2469	0	2	21	0.00%
N8513	N4498	0	2	23	0.00%
N8513	N1069	0	2	24	0.00%
N8513	N2683	0	2	24	0.00%
N8513	N8484	0	2	25	0.00%
N8513	N1172	0	2	26	0.00%
N8513	N6872	0	2	26	0.00%
N8513	N5975	0	2	27	0.00%
N8513	N2129	0	2	30	0.00%
N8513	N1287	0	2	32	0.00%
N8513	N6788	0	2	32	0.00%
N8513	N6415	0	2	33	0.00%
N8513	N1591	0	2	35	0.00%
N8513	N2472	0	2	35	0.00%
N8513	N6575	0	2	36	0.00%
N8513	N1366	0	2	37	0.00%
N8513	N6419	0	2	37	0.00%
N8513	N6839	0	2	40	0.00%
N8513	N4681	0	2	41	0.00%
N8513	N6874	0	2	42	0.00%
N8513	N4434	0	2	43	0.00%
N8513	N5693	0	2	43	0.00%
N8513	N1784	0	2	47	0.00%
N8513	N6831	0	2	49	0.00%
N8513	N7295	0	2	49	0.00%
N8513	N1592	0	2	50	0.00%
N8513	N6274	0	2	50	0.00%
N8513	N7290	0	2	50	0.00%
N8513	N305	0	2	51	0.00%
N8513	N7101	0	2	51	0.00%
N8513	N6279	0	2	55	0.00%
N8513	N1752	0	2	56	0.00%
N8513	N4012	0	2	57	0.00%
N8513	N1839	0	2	58	0.00%
N8513	N4596	0	2	63	0.00%
N8513	N8391	0	2	64	0.00%
N8513	N2110	0	2	66	0.00%
N8513	N1027	0	2	76	0.00%
N8513	N7289	0	2	81	0.00%
N8513	N7074	0	2	82	0.00%
N8513	N908	0	2	89	0.00%
N8513	N6914	0	2	93	0.00%
N8513	N1944	0	2	96	0.00%
N8513	N6492	0	2	109	0.00%
N8513	N2707	0	2	110	0.00%
N8513	N1020	0	2	115	0.00%
N8513	N1710	0	2	123	0.00%
N8513	N176	0	2	124	0.00%
N8513	N6283	0	2	127	0.00%
N8513	N4736	0	2	128	0.00%
N8513	N8289	0	2	131	0.00%
N8513	N6892	0	2	134	0.00%
N8513	N1611	0	2	141	0.00%
N8513	N6856	0	2	143	0.00%
N8513	N1492	0	2	144	0.00%
N8513	N1613	0	2	153	0.00%
N8513	N6915	0	2	155	0.00%
N8513	N1802	0	2	157	0.00%
N8513	N8559	0	2	173	0.00%
N8513	N1024	0	2	181	0.00%
N8513	N8490	0	2	185	0.00%
N8513	N7355	0	2	190	0.00%
N8513	N8461	0	2	190	0.00%
N8513	N8116	0	2	191	0.00%
N8513	N2259	0	2	199	0.00%
N8513	N4529	0	2	199	0.00%
N8513	N8525	0	2	199	0.00%
N8513	N254	0	2	200	0.00%
N8513	N7199	0	2	202	0.00%
N8513	N2639	0	2	205	0.00%
N8513	N1022	0	2	208	0.00%
N8513	N1593	0	2	228	0.00%
N8513	N6891	0	2	230	0.00%
N8513	N6414	0	2	235	0.00%
N8513	N3408	0	2	245	0.00%
N8513	N6835	0	2	250	0.00%
N8513	N2995	0	2	283	0.00%
N8513	N7292	0	2	284	0.00%
N8513	N2128	0	2	296	0.00%
N8513	N6973	0	2	307	0.00%
N8513	N8360	0	2	313	0.00%
N8513	N7067	0	2	319	0.00%
N8513	N219	0	2	363	0.00%
N8513	N4919	0	2	382	0.00%
N8513	N7188	0	2	386	0.00%
N8513	N532	0	2	388	0.00%
N8513	N6933	0	2	401	0.00%
N8513	N7147	0	2	406	0.00%
N8513	N6931	0	2	409	0.00%
N8513	N1595	0	2	411	0.00%
N8513	N1204	0	2	458	0.00%
N8513	N7291	0	2	486	0.00%
N8513	N736	0	2	529	0.00%
N8513	N6661	0	2	554	0.00%
N8513	N6662	0	2	557	0.00%
N8513	N6663	0	2	557	0.00%
N8513	N1026	0	2	599	0.00%
N8513	N7231	0	2	679	0.00%
N8513	N858	0	2	708	0.00%
N8513	N930	0	2	718	0.00%
N8513	N7683	0	2	733	0.00%
N8513	N7178	0	2	758	0.00%
N8513	N989	0	2	782	0.00%
N8513	N6540	0	2	795	0.00%
N8513	N817	0	2	802	0.00%
N8513	N5296	0	2	808	0.00%
N8513	N450	0	2	840	0.00%
N8513	N322	0	2	867	0.00%
N8513	N7525	0	2	890	0.00%
N8513	N843	0	2	903	0.00%
N8513	N1189	0	2	950	0.00%
N8513	N5375	0	2	953	0.00%
N8513	N5374	0	2	961	0.00%
N8513	N3009	0	2	988	0.00%
N8513	N6713	0	2	988	0.00%
N8513	N7023	0	2	1004	0.00%
N8513	N915	0	2	1005	0.00%
N8513	N3532	0	2	1065	0.00%
N8513	N6404	0	2	1463	0.00%
N8513	N7015	0	2	1577	0.00%
N8513	N5279	0	2	1661	0.00%
N8513	N5298	0	2	1744	0.00%
N8513	N5303	0	2	1797	0.00%
N8513	N640	0	2	1803	0.00%
N8513	N5295	0	2	1828	0.00%
N8513	N7361	0	2	1836	0.00%
N8513	N6802	0	2	1840	0.00%
N8513	N6764	0	2	1846	0.00%
N8513	N5299	0	2	1857	0.00%
N8513	N5297	0	2	1860	0.00%
N8513	N988	0	2	1887	0.00%
N8513	N6836	0	2	1957	0.00%
N8513	N5604	0	2	1980	0.00%
N8513	N5278	0	2	2041	0.00%
N8513	N6964	0	2	2094	0.00%
N8513	N1168	0	2	2210	0.00%
N8513	N53	0	2	2341	0.00%
N8513	N6829	0	2	2367	0.00%
N8513	N7034	0	2	2448	0.00%
N8513	N7090	0	2	2480	0.00%
N8513	N7318	0	2	2494	0.00%
N8513	N7122	0	2	2579	0.00%
N8513	N3387	0	2	2678	0.00%
N8513	N2702	0	2	2803	0.00%
N8513	N7487	0	2	2831	0.00%
N8513	N1330	0	2	2846	0.00%
N8513	N3441	0	2	2903	0.00%
N8513	N6990	0	2	2922	0.00%
N8513	N6854	0	2	3068	0.00%
N8513	N6838	0	2	3107	0.00%
N8513	N7217	0	2	3232	0.00%
N8513	N7743	0	2	3239	0.00%
N8513	N7421	0	2	3466	0.00%
N8513	N1608	0	2	3498	0.00%
N8513	N5216	0	2	3579	0.00%
N8513	N8524	0	2	3803	0.00%
N8513	N6851	0	2	3900	0.00%
N8513	N851	0	2	4113	0.00%
N8513	N6850	0	2	4438	0.00%
N8513	N2412	0	2	4539	0.00%
N8513	N6810	0	2	4851	0.00%
N8513	N6777	0	2	5006	0.00%
N8513	N6405	0	2	5041	0.00%
N8513	N6769	0	2	5084	0.00%
N8513	N8526	0	2	6270	0.00%
N8513	N1712	0	2	6472	0.00%
N8513	N5606	0	2	6566	0.00%
N8513	N1594	0	2	7830	0.00%
N8513	N2564	0	2	7832	0.00%
N8513	N2600	0	2	7911	0.00%
N8513	N7281	0	2	8445	0.00%
N8513	N5854	0	2	9921	0.00%
N8513	N6866	0	2	10940	0.00%
N8513	N6953	0	2	11279	0.00%
N8513	N2147	0	2	11888	0.00%
N8513	N7797	0	2	11921	0.00%
N8513	N6277	0	2	12483	0.00%
N8513	N6275	0	2	12830	0.00%
N8513	N834	0	2	13677	0.00%
N8513	N1844	0	2	13726	0.00%
N8513	N6967	0	2	13768	0.00%
N8513	N4376	0	2	13869	0.00%
N8513	N7184	0	2	14293	0.00%
N8513	N6905	0	2	14314	0.00%
N8513	N4668	0	2	14355	0.00%
N8513	N7026	0	2	14704	0.00%
N8513	N6883	0	2	23734	0.00%
N8513	N6842	0	2	25186	0.00%
N3945	N307	0	3	5	0.00%
N3945	N6337	0	3	5	0.00%
N3945	N7915	0	3	5	0.00%
N3945	N8439	0	3	7	0.00%
N3945	N304	0	3	8	0.00%
N3945	N1015	0	3	11	0.00%
N3945	N6660	0	3	11	0.00%
N3945	N4276	0	3	13	0.00%
N3945	N4289	0	3	13	0.00%
N3945	N6383	0	3	13	0.00%
N3945	N6731	0	3	15	0.00%
N3945	N3146	0	3	16	0.00%
N3945	N2370	0	3	17	0.00%
N3945	N3900	0	3	17	0.00%
N3945	N8460	0	3	17	0.00%
N3945	N8390	0	3	19	0.00%
N3945	N1101	0	3	20	0.00%
N3945	N2368	0	3	20	0.00%
N3945	N2469	0	3	21	0.00%
N3945	N4498	0	3	23	0.00%
N3945	N1069	0	3	24	0.00%
N3945	N2683	0	3	24	0.00%
N3945	N8484	0	3	25	0.00%
N3945	N1172	0	3	26	0.00%
N3945	N6872	0	3	26	0.00%
N3945	N5975	0	3	27	0.00%
N3945	N2129	0	3	30	0.00%
N3945	N1287	0	3	32	0.00%
N3945	N6788	0	3	32	0.00%
N3945	N6415	0	3	33	0.00%
N3945	N1591	0	3	35	0.00%
N3945	N2472	0	3	35	0.00%
N3945	N6575	0	3	36	0.00%
N3945	N1366	0	3	37	0.00%
N3945	N6419	0	3	37	0.00%
N3945	N6839	0	3	40	0.00%
N3945	N4681	0	3	41	0.00%
N3945	N6874	0	3	42	0.00%
N3945	N4434	0	3	43	0.00%
N3945	N5693	0	3	43	0.00%
N3945	N1784	0	3	47	0.00%
N3945	N6831	0	3	49	0.00%
N3945	N7295	0	3	49	0.00%
N3945	N1592	0	3	50	0.00%
N3945	N6274	0	3	50	0.00%
N3945	N7290	0	3	50	0.00%
N3945	N305	0	3	51	0.00%
N3945	N7101	0	3	51	0.00%
N3945	N6279	0	3	55	0.00%
N3945	N1752	0	3	56	0.00%
N3945	N4012	0	3	57	0.00%
N3945	N1839	0	3	58	0.00%
N3945	N4596	0	3	63	0.00%
N3945	N8391	0	3	64	0.00%
N3945	N2110	0	3	66	0.00%
N3945	N1027	0	3	76	0.00%
N3945	N7289	0	3	81	0.00%
N3945	N7074	0	3	82	0.00%
N3945	N908	0	3	89	0.00%
N3945	N6914	0	3	93	0.00%
N3945	N1944	0	3	96	0.00%
N3945	N6492	0	3	109	0.00%
N3945	N2707	0	3	110	0.00%
N3945	N1020	0	3	115	0.00%
N3945	N1710	0	3	123	0.00%
N3945	N176	0	3	124	0.00%
N3945	N6283	0	3	127	0.00%
N3945	N4736	0	3	128	0.00%
N3945	N8289	0	3	131	0.00%
N3945	N6892	0	3	134	0.00%
N3945	N1611	0	3	141	0.00%
N3945	N6856	0	3	143	0.00%
N3945	N1492	0	3	144	0.00%
N3945	N1613	0	3	153	0.00%
N3945	N6915	0	3	155	0.00%
N3945	N1802	0	3	157	0.00%
N3945	N8559	0	3	173	0.00%
N3945	N1024	0	3	181	0.00%
N3945	N8490	0	3	185	0.00%
N3945	N7355	0	3	190	0.00%
N3945	N8461	0	3	190	0.00%
N3945	N8116	0	3	191	0.00%
N3945	N2259	0	3	199	0.00%
N3945	N4529	0	3	199	0.00%
N3945	N8525	0	3	199	0.00%
N3945	N254	0	3	200	0.00%
N3945	N7199	0	3	202	0.00%
N3945	N2639	0	3	205	0.00%
N3945	N1022	0	3	208	0.00%
N3945	N1593	0	3	228	0.00%
N3945	N6891	0	3	230	0.00%
N3945	N6414	0	3	235	0.00%
N3945	N3408	0	3	245	0.00%
N3945	N6835	0	3	250	0.00%
N3945	N2995	0	3	283	0.00%
N3945	N7292	0	3	284	0.00%
N3945	N2128	0	3	296	0.00%
N3945	N6973	0	3	307	0.00%
N3945	N8360	0	3	313	0.00%
N3945	N7067	0	3	319	0.00%
N3945	N219	0	3	363	0.00%
N3945	N4919	0	3	382	0.00%
N3945	N7188	0	3	386	0.00%
N3945	N532	0	3	388	0.00%
N3945	N6933	0	3	401	0.00%
